symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct
IDCC,2023-03-01,2024-01-01,73.58,111.04,135,5057.100000000001,50.91057352541453
MANH,2023-06-01,2024-01-01,181.07,216.23,55,1933.7999999999997,19.417904677748933
PANW,2023-07-01,2024-01-01,127.62,148.26,78,1609.919999999999,16.173013634226606
AMZN,2023-07-01,2024-01-01,129.38,154.79,77,1956.5699999999997,19.639820683258623
DVAX,2023-09-01,2024-01-01,14.68,14.09,681,-401.7899999999999,-4.019073569482289
WLDN,2023-09-01,2024-01-01,24.66,22.15,405,-1016.5500000000006,-10.178426601784274
BKR,2023-10-01,2024-01-01,35.6,34.76,280,-235.20000000000095,-2.359550561797763
SMMT,2023-11-01,2024-01-01,1.93,2.72,5181,4092.990000000001,40.93264248704664
NFLX,2023-11-01,2024-01-01,42.54,49.66,235,1673.1999999999994,16.737188528443813
CRESY,2023-11-01,2024-01-01,7.22,9.5,1385,3157.8,31.578947368421062
VSEC,2023-12-01,2024-01-01,61.36,65.32,162,641.519999999999,6.453715775749669
STLD,2023-12-01,2024-01-01,117.93,121.67,84,314.15999999999957,3.171372848299825
SAIA,2023-05-01,2024-02-01,282.16,461.94,35,6292.299999999999,63.71562234193364
AMSC,2023-07-01,2024-02-01,5.74,12.77,1742,12246.259999999998,122.4738675958188
VECO,2023-08-01,2024-02-01,27.82,33.4,359,2003.2199999999993,20.057512580877066
OLLI,2023-08-01,2024-02-01,72.96,72.81,137,-20.549999999998832,-0.20559210526314153
LOGI,2023-10-01,2024-02-01,68.22,82.18,146,2038.1600000000012,20.46320727059514
UFPI,2023-10-01,2024-02-01,102.03,114.79,98,1250.4800000000005,12.506125649318832
PPC,2023-11-01,2024-02-01,16.57,18.9,603,1404.9899999999989,14.061557030778516
TRUP,2023-12-01,2024-02-01,28.09,28.22,355,46.14999999999965,0.46279814880740844
ARCB,2023-12-01,2024-02-01,121.21,122.27,82,86.92000000000019,0.8745153040178311
CDNA,2023-12-01,2024-02-01,10.1,9.03,990,-1059.3000000000002,-10.594059405940593
SNEX,2024-01-01,2024-02-01,49.2,44.65,203,-923.6500000000009,-9.247967479674802
DCOM,2024-01-01,2024-02-01,27.89,23.56,358,-1550.1400000000006,-15.525277877375409
AAOI,2023-07-01,2024-03-01,5.48,14.36,1824,16197.119999999999,162.04379562043792
LWAY,2023-09-01,2024-03-01,11.49,11.9,870,356.7000000000001,3.5683202785030455
LINC,2023-09-01,2024-03-01,8.63,9.95,1158,1528.5599999999984,15.29548088064887
PRDO,2023-10-01,2024-03-01,17.36,17.4,576,23.03999999999951,0.23041474654377225
MTSI,2023-11-01,2024-03-01,69.07,88.8,144,2841.120000000001,28.565223686115537
GSAT,2023-11-01,2024-03-01,20.49,23.28,488,1361.5200000000013,13.616398243045392
SHOP,2023-12-01,2024-03-01,75.0,74.38,133,-82.4600000000006,-0.8266666666666755
NBIX,2023-12-01,2024-03-01,115.02,133.47,86,1586.7000000000003,16.040688575899843
MELI,2023-12-01,2024-03-01,1647.63,1597.13,6,-303.0,-3.0650085273999594
BBSI,2023-12-01,2024-03-01,27.3,29.65,366,860.0999999999992,8.608058608058599
LULU,2023-12-01,2024-03-01,447.02,462.17,22,333.30000000000075,3.3891101069303486
SYNA,2023-12-01,2024-03-01,103.33,100.49,96,-272.6400000000003,-2.748475757282498
BPOP,2024-01-01,2024-03-01,82.87,83.07,120,23.999999999998636,0.24134186074573627
KALV,2024-01-01,2024-03-01,12.48,13.2,801,576.7199999999991,5.769230769230771
NSIT,2024-02-01,2024-03-01,187.39,184.59,53,-148.3999999999991,-1.4942099364960715
PANW,2024-02-01,2024-03-01,172.79,142.1,57,-1749.33,-17.761444528039817
MAMA,2023-01-01,2024-04-01,1.91,4.95,5235,15914.4,159.1623036649215
SVRA,2023-05-01,2024-04-01,1.88,4.89,5319,16010.189999999999,160.1063829787234
CAMT,2023-07-01,2024-04-01,34.11,88.0,293,15789.77,157.98885957197305
GRPN,2023-09-01,2024-04-01,12.29,12.12,813,-138.20999999999995,-1.3832384052074875
TATT,2023-09-01,2024-04-01,8.2,12.2,1219,4876.0,48.78048780487805
MTRX,2023-10-01,2024-04-01,11.57,13.14,864,1356.4800000000002,13.569576490924806
STX,2023-11-01,2024-04-01,68.21,92.48,146,3543.4200000000014,35.581293065532925
CECO,2023-11-01,2024-04-01,15.82,23.15,632,4632.559999999999,46.333754740834365
LAKE,2023-11-01,2024-04-01,14.72,16.93,679,1500.5899999999995,15.01358695652173
STRL,2022-11-01,2024-05-01,28.11,102.04,355,26245.15,263.00249021700466
VRNS,2023-11-01,2024-05-01,32.41,44.52,308,3729.880000000002,37.3650107991361
EWBC,2023-12-01,2024-05-01,63.41,76.65,157,2078.680000000001,20.879987383693432
FEIM,2023-12-01,2024-05-01,9.26,8.63,1079,-679.769999999999,-6.803455723542107
NFLX,2024-02-01,2024-05-01,58.17,54.1,171,-695.97,-6.9967337115351524
CROX,2024-04-01,2024-05-01,146.87,125.47,68,-1455.2000000000003,-14.570708790086472
LRCX,2023-06-01,2024-06-01,62.83,96.45,159,5345.580000000001,53.50946999840842
LFMD,2023-07-01,2024-06-01,4.3,7.74,2325,7998.000000000001,80.0
CYBR,2023-11-01,2024-06-01,159.23,233.94,62,4632.02,46.91955033599198
MGNX,2023-12-01,2024-06-01,8.09,4.24,1236,-4758.599999999999,-47.58961681087762
TRUE,2024-01-01,2024-06-01,3.67,2.97,2724,-1906.7999999999993,-19.07356948228882
FATE,2024-02-01,2024-06-01,5.94,3.36,1683,-4342.140000000001,-43.43434343434344
AXON,2024-02-01,2024-06-01,253.13,280.27,39,1058.4599999999996,10.721763520720584
CLDX,2024-03-01,2024-06-01,50.58,33.67,197,-3331.2699999999995,-33.4321866350336
CG,2024-03-01,2024-06-01,45.25,43.28,220,-433.39999999999975,-4.353591160220994
STKL,2024-03-01,2024-06-01,6.31,5.45,1584,-1362.239999999999,-13.629160063391431
AXGN,2024-03-01,2024-06-01,10.66,6.82,938,-3601.92,-36.02251407129455
LWAY,2024-04-01,2024-06-01,19.51,12.88,512,-3394.5600000000004,-33.98257303946694
AVDL,2024-05-01,2024-06-01,18.27,15.55,547,-1487.8399999999995,-14.887794198139016
AAON,2024-05-01,2024-06-01,93.25,76.11,107,-1833.98,-18.380697050938345
SLNO,2023-05-01,2024-07-01,3.66,39.48,2732,97860.23999999998,978.6885245901639
TILE,2023-10-01,2024-07-01,9.92,14.58,1008,4697.28,46.9758064516129
ARDX,2023-12-01,2024-07-01,4.58,6.71,2183,4649.79,46.50655021834061
ASND,2024-01-01,2024-07-01,129.29,133.78,77,345.7300000000007,3.472813055920798
EYPT,2024-01-01,2024-07-01,23.48,8.2,425,-6494.000000000001,-65.07666098807496
CYTK,2024-01-01,2024-07-01,72.46,53.55,138,-2609.5799999999995,-26.097157052166708
ATXS,2024-02-01,2024-07-01,13.19,9.13,758,-3077.479999999999,-30.78089461713418
AMD,2024-02-01,2024-07-01,178.55,159.62,56,-1060.0800000000004,-10.602072248669847
CRNT,2024-03-01,2024-07-01,3.09,2.43,3236,-2135.759999999999,-21.359223300970864
TARA,2024-03-01,2024-07-01,4.92,1.97,2032,-5994.400000000001,-59.959349593495936
IOVA,2024-03-01,2024-07-01,18.47,7.98,541,-5675.089999999999,-56.79480238224146
MASI,2024-04-01,2024-07-01,144.43,126.75,69,-1219.9200000000005,-12.241224122412241
CRMD,2024-05-01,2024-07-01,5.27,4.09,1897,-2238.4599999999996,-22.390891840607207
SLM,2024-05-01,2024-07-01,21.84,20.77,457,-488.9900000000001,-4.899267399267404
NEON,2024-05-01,2024-07-01,2.29,2.11,4366,-785.8800000000007,-7.860262008733631
OMER,2024-05-01,2024-07-01,3.06,3.98,3267,3005.64,30.065359477124186
QMCO,2024-06-01,2024-07-01,8.72,7.71,1146,-1157.4600000000007,-11.582568807339456
SMCI,2022-08-01,2024-08-01,5.61,64.82,1782,105512.21999999999,1055.4367201426023
META,2023-04-01,2024-08-01,208.28,470.05,48,12564.96,125.68177453428078
TQQQ,2023-06-01,2024-08-01,17.74,30.78,563,7341.520000000001,73.50620067643744
AVGO,2023-06-01,2024-08-01,80.43,147.03,124,8258.4,82.80492353599402
WIX,2023-12-01,2024-08-01,103.38,152.51,96,4716.48,47.523698974656604
CENX,2024-01-01,2024-08-01,13.48,13.55,741,51.87000000000021,0.5192878338278861
ASML,2024-02-01,2024-08-01,910.98,850.35,10,-606.3,-6.655469933478231
MKSI,2024-05-01,2024-08-01,116.23,116.71,86,41.27999999999912,0.4129742751441068
TER,2024-06-01,2024-08-01,146.19,120.0,68,-1780.9199999999998,-17.91504206854094
QCOM,2024-06-01,2024-08-01,211.2,167.27,47,-2064.709999999999,-20.800189393939384
CAMT,2024-06-01,2024-08-01,107.89,93.49,92,-1324.8000000000006,-13.346927426082122
TATT,2024-06-01,2024-08-01,15.34,14.2,651,-742.1400000000003,-7.43155149934811
VECO,2024-07-01,2024-08-01,46.78,38.33,213,-1799.8500000000006,-18.06327490380505
AMAT,2024-07-01,2024-08-01,235.0,194.9,42,-1684.1999999999998,-17.06382978723404
NFLX,2024-07-01,2024-08-01,68.39,62.21,146,-902.28,-9.036408831700538
KLAC,2023-11-01,2024-09-01,458.48,809.32,21,7367.64,76.522421915896
IBRX,2023-12-01,2024-09-01,4.01,4.12,2493,274.2300000000008,2.743142144638422
LRMR,2024-01-01,2024-09-01,4.58,8.06,2183,7596.840000000001,75.9825327510917
VKTX,2024-02-01,2024-09-01,23.78,65.13,420,17366.999999999996,173.88561816652648
WING,2024-02-01,2024-09-01,284.62,395.97,35,3897.250000000001,39.12233855667206
NGNE,2024-02-01,2024-09-01,31.14,36.64,321,1765.5,17.66217084136159
NSSC,2024-03-01,2024-09-01,44.69,46.49,223,401.40000000000094,4.027746699485357
OCUL,2024-03-01,2024-09-01,11.05,9.14,904,-1726.64,-17.285067873303174
IBKR,2024-06-01,2024-09-01,32.13,32.09,311,-12.439999999999735,-0.12449424214129312
STRL,2024-06-01,2024-09-01,122.55,119.65,81,-234.8999999999993,-2.3663810689514397
FLEX,2024-06-01,2024-09-01,34.06,32.69,293,-401.41000000000133,-4.022313564298308
STAA,2024-07-01,2024-09-01,46.43,31.87,215,-3130.3999999999996,-31.359035106612097
TOUR,2024-07-01,2024-09-01,0.86,0.8,11627,-697.6199999999993,-6.976744186046502
SMH,2024-07-01,2024-09-01,261.14,244.01,38,-650.9399999999998,-6.55969977789691
OLLI,2024-07-01,2024-09-01,101.91,94.5,98,-726.1799999999996,-7.271121577862816
CROX,2024-07-01,2024-09-01,147.64,146.2,67,-96.47999999999985,-0.9753454348415014
OMER,2024-08-01,2024-09-01,5.38,4.13,1858,-2322.5,-23.234200743494426
ASTH,2024-08-01,2024-09-01,52.71,48.26,189,-841.0500000000005,-8.442420793018412
SPNS,2024-08-01,2024-09-01,38.37,35.95,260,-629.1999999999986,-6.3070106854313135
MSTR,2023-06-01,2024-10-01,29.82,170.11,335,46997.15000000001,470.45606975184444
ARQ,2023-12-01,2024-10-01,2.84,5.63,3521,9823.59,98.23943661971832
APEI,2023-12-01,2024-10-01,7.88,14.49,1269,8388.09,83.88324873096447
FRPT,2024-01-01,2024-10-01,88.13,136.71,113,5489.540000000002,55.12311358220812
ALTS,2024-03-01,2024-10-01,1.21,1.73,8264,4297.28,42.97520661157026
NVMI,2024-04-01,2024-10-01,182.14,205.66,54,1270.0800000000006,12.913143735588006
TBCH,2024-04-01,2024-10-01,18.75,15.12,533,-1934.7900000000004,-19.36
IDN,2024-05-01,2024-10-01,3.13,2.16,3194,-3098.1799999999994,-30.99041533546325
VSEC,2024-08-01,2024-10-01,88.29,82.14,113,-694.9500000000006,-6.965681277607894
LINC,2024-08-01,2024-10-01,14.18,11.85,705,-1642.65,-16.43159379407616
TER,2024-09-01,2024-10-01,136.07,133.29,73,-202.94000000000008,-2.0430660689351066
CENX,2024-09-01,2024-10-01,15.09,16.42,662,880.4600000000012,8.813783962889342
RGLD,2024-09-01,2024-10-01,142.97,143.63,69,45.539999999999765,0.46163530810658937
LAKE,2024-09-01,2024-10-01,24.19,20.16,413,-1664.3900000000006,-16.659776767259203
TREE,2024-01-01,2024-11-01,32.69,50.83,305,5532.7,55.490975833588266
BLBD,2024-02-01,2024-11-01,30.29,41.56,330,3719.100000000001,37.20699900957414
TNDM,2024-04-01,2024-11-01,34.57,30.76,289,-1101.0899999999997,-11.021116575065083
MAMA,2024-05-01,2024-11-01,6.01,7.46,1663,2411.3500000000004,24.126455906821963
FSLR,2024-06-01,2024-11-01,289.99,198.35,34,-3115.7600000000007,-31.60108969274803
CLFD,2024-08-01,2024-11-01,42.62,36.3,234,-1478.88,-14.828718911309247
CECO,2024-08-01,2024-11-01,29.12,24.0,343,-1756.1600000000003,-17.582417582417587
TTEK,2024-09-01,2024-11-01,47.67,49.14,209,307.2299999999998,3.083700440528636
LWAY,2024-09-01,2024-11-01,19.24,26.37,519,3700.470000000001,37.05821205821207
AGYS,2024-09-01,2024-11-01,111.79,98.92,89,-1145.4300000000003,-11.512657661687097
EXPI,2024-10-01,2024-11-01,14.28,13.01,700,-888.9999999999997,-8.89355742296919
TOUR,2024-10-01,2024-11-01,1.19,1.13,8403,-504.18000000000046,-5.042016806722693
MPWR,2024-10-01,2024-11-01,919.75,837.21,10,-825.3999999999996,-8.974177765697199
NVDA,2024-02-01,2024-12-01,63.76,137.27,156,11467.560000000003,115.29171894604771
NVAX,2024-06-01,2024-12-01,15.8,8.66,632,-4512.4800000000005,-45.189873417721515
INSG,2024-06-01,2024-12-01,9.37,10.94,1067,1675.1900000000003,16.75560298826042
LNTH,2024-07-01,2024-12-01,80.12,90.35,124,1268.5199999999986,12.768347478781816
CRUS,2024-07-01,2024-12-01,127.86,105.46,78,-1747.2000000000005,-17.51916158298139
TSEM,2024-08-01,2024-12-01,40.95,47.93,244,1703.1199999999992,17.045177045177027
LOCO,2024-09-01,2024-12-01,13.98,12.39,715,-1136.85,-11.37339055793991
RUN,2024-09-01,2024-12-01,20.96,11.36,477,-4579.200000000001,-45.80152671755726
MELI,2024-10-01,2024-12-01,2073.64,2043.43,4,-120.83999999999924,-1.4568584710943022
ASTH,2024-10-01,2024-12-01,57.86,41.9,172,-2745.1200000000003,-27.583823021085387
AAPL,2024-10-01,2024-12-01,230.22,235.57,43,230.04999999999976,2.3238641299626384
DMRC,2024-11-01,2024-12-01,32.42,33.31,308,274.1200000000002,2.7452190006169053
RFIL,2024-11-01,2024-12-01,4.16,4.15,2403,-24.02999999999949,-0.24038461538461453
FTAI,2023-03-01,2025-01-01,25.08,129.36,398,41503.44000000001,415.78947368421063
SKYW,2023-05-01,2025-01-01,25.99,99.86,384,28366.08,284.22470180838786
AMSC,2024-04-01,2025-01-01,13.01,24.59,768,8893.44,89.00845503458879
PPC,2024-04-01,2025-01-01,26.13,36.26,382,3869.6599999999994,38.76769996172982
RDNT,2024-04-01,2025-01-01,48.83,69.43,204,4202.4000000000015,42.18718001228754
UTHR,2024-07-01,2025-01-01,328.08,357.9,30,894.5999999999998,9.089246525237748
AOSL,2024-07-01,2025-01-01,38.22,36.01,261,-576.8100000000002,-5.782312925170075
MGNI,2024-08-01,2025-01-01,14.06,16.17,711,1500.210000000001,15.007112375533428
APLD,2024-10-01,2025-01-01,8.29,8.03,1206,-313.5599999999997,-3.136308805790111
MMSI,2024-10-01,2025-01-01,98.76,95.29,101,-350.4699999999999,-3.51356824625354
TRUE,2024-11-01,2025-01-01,3.87,3.68,2583,-490.76999999999987,-4.909560723514206
OCUL,2024-11-01,2025-01-01,10.9,8.27,917,-2411.7100000000005,-24.12844036697248
MMYT,2023-09-01,2025-02-01,39.37,109.79,254,17886.680000000004,178.8671577343155
WLDN,2024-06-01,2025-02-01,31.97,36.97,312,1560.0,15.639662183296842
CDNA,2024-08-01,2025-02-01,20.67,22.75,483,1004.6399999999992,10.062893081761004
LGND,2024-08-01,2025-02-01,109.26,120.01,91,978.25,9.838916346329851
CASH,2024-09-01,2025-02-01,68.03,81.01,146,1895.0800000000006,19.07981772747318
VNOM,2024-11-01,2025-02-01,52.12,45.95,191,-1178.469999999999,-11.838066001534909
GLDD,2024-11-01,2025-02-01,11.55,11.14,865,-354.65000000000015,-3.5497835497835473
EWBC,2024-12-01,2025-02-01,110.14,104.82,90,-478.80000000000064,-4.830216088614492
FBNC,2024-12-01,2025-02-01,47.84,44.44,209,-710.6000000000012,-7.10702341137125
PACB,2025-01-01,2025-02-01,1.81,1.54,5524,-1491.48,-14.917127071823199
IESC,2023-03-01,2025-03-01,42.6,173.1,234,30537.0,306.3380281690141
COHR,2024-03-01,2025-03-01,59.1,75.29,169,2736.110000000001,27.394247038917108
ADMA,2024-03-01,2025-03-01,5.41,15.7,1848,19015.92,190.20332717190388
HROW,2024-06-01,2025-03-01,18.75,27.35,533,4583.800000000001,45.866666666666674
RAIL,2024-06-01,2025-03-01,3.7,6.97,2702,8835.539999999999,88.37837837837836
FEIM,2024-08-01,2025-03-01,13.74,15.35,727,1170.4699999999996,11.71761280931587
TRUP,2024-09-01,2025-03-01,48.08,31.59,207,-3413.43,-34.29700499168054
STRL,2024-10-01,2025-03-01,150.44,114.23,66,-2389.8599999999997,-24.069396437117785
FWRD,2024-11-01,2025-03-01,35.71,24.31,280,-3192.0000000000005,-31.923830859703173
CRNT,2024-12-01,2025-03-01,4.31,2.62,2320,-3920.799999999999,-39.21113689095127
TILE,2024-12-01,2025-03-01,26.32,19.77,379,-2482.4500000000003,-24.886018237082077
LWAY,2024-12-01,2025-03-01,24.63,21.33,406,-1339.8000000000002,-13.398294762484774
GSAT,2024-12-01,2025-03-01,27.4,20.75,364,-2420.5999999999995,-24.27007299270073
AAON,2024-12-01,2025-03-01,136.13,88.64,73,-3466.7699999999995,-34.88577095423492
ISSC,2025-01-01,2025-03-01,8.65,6.44,1156,-2554.7599999999998,-25.549132947976883
SNBR,2025-01-01,2025-03-01,14.4,14.09,694,-215.14000000000036,-2.1527777777777812
STKL,2025-01-01,2025-03-01,7.72,6.71,1295,-1307.9499999999998,-13.082901554404147
SMMT,2024-02-01,2025-04-01,4.18,19.76,2392,37267.36000000001,372.72727272727286
POET,2024-06-01,2025-04-01,1.76,4.01,5681,12782.25,127.84090909090908
CRMD,2024-08-01,2025-04-01,4.51,6.21,2217,3768.9000000000005,37.6940133037694
NEON,2024-08-01,2025-04-01,3.08,8.64,3246,18047.760000000002,180.5194805194805
COMM,2024-09-01,2025-04-01,4.39,5.64,2277,2846.25,28.473804100227795
DCOM,2024-09-01,2025-04-01,25.95,28.11,385,831.6,8.323699421965314
KRNT,2024-10-01,2025-04-01,25.96,19.41,385,-2521.7500000000005,-25.231124807396
WIX,2024-11-01,2025-04-01,164.5,166.63,60,127.79999999999973,1.294832826747716
AVGO,2025-01-01,2025-04-01,246.05,169.69,40,-3054.4000000000005,-31.03434261328999
CDZI,2025-01-01,2025-04-01,4.89,3.04,2044,-3781.399999999999,-37.83231083844581
MRVL,2025-01-01,2025-04-01,112.35,63.99,89,-4304.039999999999,-43.04405874499332
META,2025-02-01,2025-04-01,688.02,593.01,14,-1330.1399999999999,-13.809191593267634
APLD,2025-02-01,2025-04-01,7.18,6.18,1392,-1392.0,-13.92757660167131
AMBA,2025-02-01,2025-04-01,77.64,51.74,128,-3315.2,-33.359093250901594
LSCC,2025-03-01,2025-04-01,66.14,56.04,151,-1525.1000000000001,-15.270638040520112
AAOI,2024-11-01,2025-05-01,15.96,13.47,626,-1558.7400000000002,-15.601503759398494
VICR,2024-11-01,2025-05-01,48.04,46.31,208,-359.83999999999935,-3.6011656952539495
SSSS,2025-01-01,2025-05-01,5.86,4.68,1706,-2013.080000000001,-20.13651877133107
SKYW,2025-02-01,2025-05-01,118.66,89.31,84,-2465.3999999999996,-24.73453564807011
LULU,2025-02-01,2025-05-01,413.21,271.61,24,-3398.399999999999,-34.26828973161346
DVAX,2025-04-01,2025-05-01,13.29,11.28,752,-1511.5199999999998,-15.12415349887133
BKR,2025-04-01,2025-05-01,44.54,35.66,224,-1989.1200000000006,-19.937135159407283
RFIL,2025-04-01,2025-05-01,4.91,3.88,2036,-2097.0800000000004,-20.977596741344197
NTRA,2024-02-01,2025-06-01,67.12,157.41,148,13362.919999999998,134.5202622169249
INOD,2024-06-01,2025-06-01,13.13,38.9,761,19610.969999999998,196.26808834729624
AUPH,2024-09-01,2025-06-01,7.07,8.07,1414,1414.0,14.144271570014144
Z,2024-10-01,2025-06-01,67.13,65.6,148,-226.44000000000017,-2.279159839118128
ZG,2024-10-01,2025-06-01,65.12,64.72,153,-61.20000000000087,-0.6142506142506221
TVTX,2024-10-01,2025-06-01,14.64,13.9,683,-505.42000000000013,-5.05464480874317
AXGN,2024-10-01,2025-06-01,14.13,10.98,707,-2227.05,-22.292993630573253
MSTR,2024-11-01,2025-06-01,254.6,367.29,39,4394.910000000001,44.26158680282797
AVXL,2024-11-01,2025-06-01,6.18,7.37,1618,1925.4200000000005,19.25566343042071
ATRC,2024-11-01,2025-06-01,32.21,34.26,310,635.4999999999991,6.364483079788874
SHOP,2024-12-01,2025-06-01,112.94,105.51,88,-653.8399999999993,-6.578714361607929
OMER,2024-12-01,2025-06-01,12.27,2.94,814,-7594.62,-76.03911980440098
RIGL,2024-12-01,2025-06-01,26.43,19.77,378,-2517.48,-25.19863791146425
EHTH,2025-01-01,2025-06-01,9.48,4.12,1054,-5649.4400000000005,-56.540084388185655
PCTY,2025-01-01,2025-06-01,198.44,192.43,50,-300.49999999999955,-3.028623261439223
CRESY,2025-01-01,2025-06-01,12.29,12.24,813,-40.64999999999913,-0.40683482506101987
MASI,2025-02-01,2025-06-01,177.19,154.66,56,-1261.68,-12.715164512670018
RMBS,2025-04-01,2025-06-01,54.99,53.88,181,-200.9099999999999,-2.018548827059463
GSAT,2025-04-01,2025-06-01,21.93,18.59,455,-1519.7,-15.230278157774734
ADMA,2025-05-01,2025-06-01,23.89,19.92,418,-1659.4599999999996,-16.617831728756794
CPRT,2025-05-01,2025-06-01,60.89,51.81,164,-1489.1199999999997,-14.912136639842332
CASH,2025-05-01,2025-06-01,82.01,76.85,121,-624.3600000000013,-6.2919156200463515
TSLA,2024-10-01,2025-07-01,264.14,321.06,37,2106.0400000000004,21.549178465965024
QMCO,2024-12-01,2025-07-01,16.75,8.64,597,-4841.67,-48.417910447761194
FTNT,2024-12-01,2025-07-01,93.03,104.06,107,1180.21,11.85639041169515
TARA,2025-01-01,2025-07-01,5.09,2.84,1964,-4419.0,-44.20432220039293
OCC,2025-02-01,2025-07-01,5.59,2.93,1788,-4756.079999999999,-47.58497316636851
LPLA,2025-02-01,2025-07-01,368.28,365.9,27,-64.25999999999988,-0.6462474204409707
MVIS,2025-02-01,2025-07-01,1.71,1.11,5847,-3508.1999999999994,-35.08771929824561
OLLI,2025-05-01,2025-07-01,104.69,135.57,95,2933.5999999999995,29.496609036202127
SYPR,2025-05-01,2025-07-01,1.67,2.19,5988,3113.76,31.137724550898206
AVGO,2025-06-01,2025-07-01,239.22,270.17,41,1268.9500000000007,12.937881448039468
NGNE,2025-06-01,2025-07-01,17.99,16.0,555,-1104.4499999999991,-11.061700944969422
SFM,2023-10-01,2025-08-01,42.73,154.53,234,26161.200000000004,261.6428738591154
VNET,2024-09-01,2025-08-01,2.45,7.88,4081,22159.829999999998,221.6326530612245
PODD,2024-10-01,2025-08-01,236.03,290.66,42,2294.460000000001,23.145362877600316
TATT,2024-10-01,2025-08-01,18.23,35.03,548,9206.4,92.15578716401535
HIMX,2025-02-01,2025-08-01,10.81,8.99,925,-1683.5000000000002,-16.836262719703974
SLM,2025-03-01,2025-08-01,30.86,31.82,324,311.0400000000003,3.110823071937796
ATEC,2025-03-01,2025-08-01,11.51,11.61,868,86.7999999999997,0.8688097306689846
RGLD,2025-05-01,2025-08-01,180.31,151.87,55,-1564.1999999999998,-15.772835671898399
CRMD,2025-06-01,2025-08-01,12.52,11.76,798,-606.4799999999998,-6.070287539936103
PRDO,2025-06-01,2025-08-01,32.78,28.65,305,-1259.6500000000008,-12.599145820622336
OPCH,2025-06-01,2025-08-01,32.33,29.34,309,-923.9099999999995,-9.248376121249613
BJRI,2025-06-01,2025-08-01,44.04,35.9,227,-1847.7800000000002,-18.48319709355132
NVMI,2025-07-01,2025-08-01,270.85,262.53,36,-299.5200000000018,-3.0718109654790604
IDCC,2024-10-01,2025-09-01,141.78,266.81,70,8752.1,88.1859218507547
IBKR,2024-12-01,2025-09-01,48.55,61.74,205,2703.950000000001,27.167868177136988
ALTS,2025-01-01,2025-09-01,4.61,7.36,2169,5964.75,59.652928416485906
CYBR,2025-02-01,2025-09-01,374.41,452.45,26,2029.039999999999,20.84346037766085
NFLX,2025-02-01,2025-09-01,101.06,121.72,98,2024.6799999999996,20.443301009301408
SNEX,2025-03-01,2025-09-01,81.53,101.87,122,2481.4800000000005,24.94787194897583
LINC,2025-03-01,2025-09-01,18.08,19.37,553,713.3700000000015,7.134955752212413
SSYS,2025-03-01,2025-09-01,10.63,11.05,940,394.79999999999995,3.951081843838189
PPC,2025-04-01,2025-09-01,46.08,44.35,217,-375.40999999999934,-3.754340277777768
ASND,2025-05-01,2025-09-01,168.74,193.68,59,1471.4599999999998,14.780135119118176
PERI,2025-05-01,2025-09-01,9.56,9.31,1046,-261.5,-2.6150627615062705
KLAC,2025-06-01,2025-09-01,768.44,865.81,13,1265.8099999999986,12.671125917443128
MELI,2025-06-01,2025-09-01,2567.06,2449.51,3,-352.6499999999992,-4.579168387182209
SMCI,2025-06-01,2025-09-01,41.97,42.75,238,185.64000000000027,1.8584703359542543
CLFD,2025-06-01,2025-09-01,38.15,32.4,262,-1506.5,-15.072083879423326
KALV,2025-06-01,2025-09-01,11.59,13.54,862,1680.8999999999994,16.82484900776531
TRI,2025-06-01,2025-09-01,199.3,178.7,50,-1030.0000000000011,-10.336176618163584
ENTA,2025-07-01,2025-09-01,7.44,8.96,1344,2042.8800000000006,20.430107526881724
LRCX,2025-07-01,2025-09-01,97.45,100.76,102,337.62000000000023,3.396613648024638
FTAI,2025-08-01,2025-09-01,131.23,152.13,76,1588.4000000000005,15.92623637887678
INOD,2025-08-01,2025-09-01,48.44,37.41,206,-2272.1800000000003,-22.770437654830722
NGNE,2025-08-01,2025-09-01,21.83,19.2,458,-1204.5399999999995,-12.047640861200183
AXON,2024-12-01,2025-10-01,638.4,710.29,15,1078.35,11.260964912280702
VSEC,2025-04-01,2025-10-01,123.55,164.09,80,3243.2000000000007,32.81262646701742
SLNO,2025-04-01,2025-10-01,66.94,66.87,149,-10.429999999998984,-0.10457125784283372
GOGO,2025-04-01,2025-10-01,8.99,8.4,1112,-656.0799999999998,-6.562847608453836
GRPN,2025-04-01,2025-10-01,19.38,22.85,515,1787.0500000000013,17.905056759545946
DLTR,2025-05-01,2025-10-01,83.67,92.84,119,1091.2300000000002,10.959722720210351
NEON,2025-05-01,2025-10-01,12.79,3.48,781,-7271.109999999999,-72.79124315871775
SMMT,2025-05-01,2025-10-01,26.43,20.98,378,-2060.1,-20.620506999621636
LFMD,2025-05-01,2025-10-01,7.45,6.72,1342,-979.6600000000005,-9.798657718120808
AMTX,2025-08-01,2025-10-01,2.95,2.39,3389,-1897.8400000000001,-18.983050847457626
AGYS,2025-08-01,2025-10-01,115.79,103.2,86,-1082.7400000000002,-10.873132394852759
LITS,2025-08-01,2025-10-01,5.93,2.47,1686,-5833.5599999999995,-58.34738617200674
TRUP,2025-09-01,2025-10-01,45.46,43.29,219,-475.23000000000036,-4.773427188737356
GLDD,2025-09-01,2025-10-01,11.88,11.89,841,8.40999999999982,0.08417508417508657
WING,2025-09-01,2025-10-01,327.98,250.4,30,-2327.4000000000005,-23.653881334227698
