date,value,cash,positions,peak,dd,month,year
2017-10-23,1154013.41,864606.95,24,1166241.32,-1.048488832482813,2017-10,2017
2017-10-24,1153766.24,864606.95,24,1166241.32,-1.0696825593523023,2017-10,2017
2017-10-25,1154030.83,874234.75,23,1166241.32,-1.0469951450528256,2017-10,2017
2017-10-26,1154012.8399999999,864252.34,24,1166241.32,-1.0485377074446491,2017-10,2017
2017-10-27,1154905.7,844460.98,26,1166241.32,-0.9719789382869843,2017-10,2017
2017-10-30,1155442.72,844460.98,26,1166241.32,-0.9259318645990087,2017-10,2017
2017-10-31,1156538.4,844549.51,26,1166241.32,-0.831982183584454,2017-10,2017
2017-11-01,1157054.22,824629.77,28,1166241.32,-0.7877529154943759,2017-11,2017
2017-11-02,1157975.47,814681.87,29,1166241.32,-0.708759830255379,2017-11,2017
2017-11-03,1158995.3599999999,806455.0399999999,30,1166241.32,-0.6213088042533251,2017-11,2017
2017-11-06,1160644.65,833359.2999999999,28,1166241.32,-0.4798895309248825,2017-11,2017
2017-11-07,1161394.0799999998,833359.2999999999,28,1166241.32,-0.4156292455836004,2017-11,2017
2017-11-08,1161459.8099999998,823359.48,29,1166241.32,-0.4099931907746368,2017-11,2017
2017-11-09,1161389.04,823359.48,29,1166241.32,-0.4160614031408206,2017-11,2017
2017-11-10,1162759.97,823359.48,29,1166241.32,-0.29851026029502137,2017-11,2017
2017-11-13,1164259.31,813364.58,30,1166241.32,-0.1699485317498448,2017-11,2017
2017-11-14,1164809.43,824410.4199999999,29,1166241.32,-0.12277819139525346,2017-11,2017
2017-11-15,1164803.92,832861.2,28,1166241.32,-0.12325064935961451,2017-11,2017
2017-11-16,1167574.78,843659.26,27,1167574.78,0.0,2017-11,2017
2017-11-17,1169884.87,858178.35,27,1169884.87,0.0,2017-11,2017
2017-11-20,1172495.48,848190.15,28,1172495.48,0.0,2017-11,2017
2017-11-21,1176630.0,848190.15,28,1176630.0,0.0,2017-11,2017
2017-11-22,1180904.37,838196.35,29,1180904.37,0.0,2017-11,2017
2017-11-24,1185372.0899999999,828204.7899999999,30,1185372.0899999999,0.0,2017-11,2017
2017-11-27,1188414.0999999999,818209.7699999999,31,1188414.0999999999,0.0,2017-11,2017
2017-11-28,1191839.6199999999,819090.4699999999,31,1191839.6199999999,0.0,2017-11,2017
2017-11-29,1191754.7799999998,819090.4699999999,31,1191839.6199999999,-0.007118407424657005,2017-11,2017
2017-11-30,1191616.3199999998,851563.2099999998,29,1191839.6199999999,-0.018735742314057877,2017-11,2017
2017-12-01,1192323.7699999998,851563.2099999998,29,1192323.7699999998,0.0,2017-12,2017
2017-12-04,1191239.3699999999,841594.0599999998,30,1192323.7699999998,-0.0909484510234923,2017-12,2017
2017-12-05,1189710.1699999997,841594.0599999998,30,1192323.7699999998,-0.21920220545465544,2017-12,2017
2017-12-06,1187982.2999999998,851878.1899999998,29,1192323.7699999998,-0.3641183803624055,2017-12,2017
2017-12-07,1187232.35,861454.1199999999,28,1192323.7699999998,-0.42701656446886854,2017-12,2017
2017-12-08,1186658.88,871045.9199999999,27,1192323.7699999998,-0.475113399777302,2017-12,2017
2017-12-11,1185263.23,871447.97,27,1192323.7699999998,-0.5921663375040997,2017-12,2017
2017-12-12,1185667.91,851482.2999999999,29,1192323.7699999998,-0.5582258919487842,2017-12,2017
2017-12-13,1187829.71,865287.7,28,1192323.7699999998,-0.3769160787593645,2017-12,2017
2017-12-14,1188265.2999999998,881932.97,27,1192323.7699999998,-0.340383216548637,2017-12,2017
2017-12-15,1189524.99,895729.97,26,1192323.7699999998,-0.23473322183284123,2017-12,2017
2017-12-18,1192222.53,918235.52,24,1192323.7699999998,-0.008490982277385772,2017-12,2017
2017-12-19,1194359.1,929782.99,23,1194359.1,0.0,2017-12,2017
2017-12-20,1196396.62,929782.99,23,1196396.62,0.0,2017-12,2017
2017-12-21,1197561.15,929782.99,23,1197561.15,0.0,2017-12,2017
2017-12-22,1198528.47,939439.48,22,1198528.47,0.0,2017-12,2017
2017-12-26,1198929.6199999999,939439.48,22,1198929.6199999999,0.0,2017-12,2017
2017-12-27,1199077.99,939439.48,22,1199077.99,0.0,2017-12,2017
2017-12-28,1199297.1099999999,962428.99,20,1199297.1099999999,0.0,2017-12,2017
2017-12-29,1198530.49,962428.99,20,1199297.1099999999,-0.0639224420377265,2017-12,2017
2018-01-02,1198075.98,972636.39,19,1199297.1099999999,-0.10182047382736446,2018-01,2018
2018-01-03,1198269.94,974635.15,19,1199297.1099999999,-0.08564766740744714,2018-01,2018
2018-01-04,1199634.93,974635.15,19,1199634.93,0.0,2018-01,2018
2018-01-05,1200843.42,974635.15,19,1200843.42,0.0,2018-01,2018
2018-01-08,1202467.36,985317.9400000001,19,1202467.36,0.0,2018-01,2018
2018-01-09,1204206.47,965320.9,21,1204206.47,0.0,2018-01,2018
2018-01-10,1206482.12,955332.23,22,1206482.12,0.0,2018-01,2018
2018-01-11,1210438.45,936147.49,24,1210438.45,0.0,2018-01,2018
2018-01-12,1215483.4600000002,926164.92,25,1215483.4600000002,0.0,2018-01,2018
2018-01-16,1218866.79,926164.92,25,1218866.79,0.0,2018-01,2018
2018-01-17,1222663.06,916166.8200000001,26,1222663.06,0.0,2018-01,2018
2018-01-18,1223955.7600000002,915221.1400000001,26,1223955.7600000002,0.0,2018-01,2018
2018-01-19,1226714.84,941230.0700000002,24,1226714.84,0.0,2018-01,2018
2018-01-22,1227840.7600000002,941230.0700000002,24,1227840.7600000002,0.0,2018-01,2018
2018-01-23,1227058.9800000004,921236.9700000002,26,1227840.7600000002,-0.06367112295569949,2018-01,2018
2018-01-24,1226455.6500000001,925405.5500000002,27,1227840.7600000002,-0.11280860231420418,2018-01,2018
2018-01-25,1227231.0200000003,926835.3500000002,27,1227840.7600000002,-0.04965953402621937,2018-01,2018
2018-01-26,1228894.7700000003,916850.1500000003,28,1228894.7700000003,0.0,2018-01,2018
2018-01-29,1230097.0700000003,896867.2700000003,30,1230097.0700000003,0.0,2018-01,2018
2018-01-30,1230396.6400000001,919028.9700000002,28,1230396.6400000001,0.0,2018-01,2018
2018-01-31,1229881.9300000002,939364.8000000002,26,1230396.6400000001,-0.041832851559149474,2018-01,2018
2018-02-01,1229918.1,962491.7500000001,24,1230396.6400000001,-0.03889314912303704,2018-02,2018
2018-02-02,1228129.9200000002,972463.6600000001,23,1230396.6400000001,-0.18422677097037357,2018-02,2018
2018-02-05,1223570.9700000002,983164.8600000001,22,1230396.6400000001,-0.5547536280658183,2018-02,2018
2018-02-06,1221058.1300000001,983164.8600000001,22,1230396.6400000001,-0.7589837046369053,2018-02,2018
2018-02-07,1219007.1300000001,983164.8600000001,22,1230396.6400000001,-0.9256779179761097,2018-02,2018
2018-02-08,1215743.2100000002,983164.8600000001,22,1230396.6400000001,-1.1909517243154966,2018-02,2018
2018-02-09,1213592.9400000002,995761.5100000001,21,1230396.6400000001,-1.3657140676196866,2018-02,2018
2018-02-12,1213472.9900000002,995761.5100000001,21,1230396.6400000001,-1.3754629564007834,2018-02,2018
2018-02-13,1214020.1400000001,1014934.1000000001,19,1230396.6400000001,-1.3309935566794135,2018-02,2018
2018-02-14,1216226.1,1014934.1000000001,19,1230396.6400000001,-1.1517050306639358,2018-02,2018
2018-02-15,1219416.8900000001,1033029.7000000001,17,1230396.6400000001,-0.8923748361341428,2018-02,2018
2018-02-16,1224256.27,1033029.7000000001,17,1230396.6400000001,-0.49905614176580576,2018-02,2018
2018-02-20,1229229.3800000001,1033029.7000000001,17,1230396.6400000001,-0.09486859456963481,2018-02,2018
2018-02-21,1231948.0,1045334.7000000001,16,1231948.0,0.0,2018-02,2018
2018-02-22,1235026.1600000001,1045334.7000000001,16,1235026.1600000001,0.0,2018-02,2018
2018-02-23,1237824.1,1025380.3600000001,18,1237824.1,0.0,2018-02,2018
2018-02-26,1241029.85,1025646.5800000001,18,1241029.85,0.0,2018-02,2018
2018-02-27,1242667.4300000002,1015656.68,19,1242667.4300000002,0.0,2018-02,2018
2018-02-28,1243794.53,995684.84,21,1243794.53,0.0,2018-02,2018
2018-03-01,1244652.15,995684.84,21,1244652.15,0.0,2018-03,2018
2018-03-02,1247180.3299999998,998127.44,21,1247180.3299999998,0.0,2018-03,2018
2018-03-05,1251218.5999999999,978139.7299999999,23,1251218.5999999999,0.0,2018-03,2018
2018-03-06,1257596.9499999997,958147.1299999999,25,1257596.9499999997,0.0,2018-03,2018
2018-03-07,1263501.3599999999,958147.1299999999,25,1263501.3599999999,0.0,2018-03,2018
2018-03-08,1269508.9899999998,970896.8699999999,24,1269508.9899999998,0.0,2018-03,2018
2018-03-09,1275778.5,970896.8699999999,24,1275778.5,0.0,2018-03,2018
2018-03-12,1279391.0999999999,982612.7099999998,23,1279391.0999999999,0.0,2018-03,2018
2018-03-13,1279598.38,982612.7099999998,23,1279598.38,0.0,2018-03,2018
2018-03-14,1279933.0999999999,982612.7099999998,23,1279933.0999999999,0.0,2018-03,2018
2018-03-15,1279339.4999999998,972617.7899999998,24,1279933.0999999999,-0.04637742394505566,2018-03,2018
2018-03-16,1283317.47,965032.1499999999,26,1283317.47,0.0,2018-03,2018
2018-03-19,1286107.7,965032.1499999999,26,1286107.7,0.0,2018-03,2018
2018-03-20,1287226.2,935033.7999999999,29,1287226.2,0.0,2018-03,2018
2018-03-21,1287248.5799999998,935033.7999999999,29,1287248.5799999998,0.0,2018-03,2018
2018-03-22,1286495.67,935033.7999999999,29,1287248.5799999998,-0.05848986836714291,2018-03,2018
2018-03-23,1284542.47,946685.6799999999,28,1287248.5799999998,-0.21022435309269247,2018-03,2018
2018-03-26,1284862.63,946685.6799999999,28,1287248.5799999998,-0.18535270009775065,2018-03,2018
2018-03-27,1283493.9899999998,957307.83,27,1287248.5799999998,-0.2916755985079498,2018-03,2018
2018-03-28,1281259.72,966811.63,26,1287248.5799999998,-0.4652450267220237,2018-03,2018
2018-03-29,1280641.69,966811.63,26,1287248.5799999998,-0.5132567324331326,2018-03,2018
2018-04-02,1277382.29,966811.63,26,1287248.5799999998,-0.7664634596062095,2018-04,2018
2018-04-03,1274715.74,1014700.12,23,1287248.5799999998,-0.9736145912081606,2018-04,2018
2018-04-04,1275799.68,1014700.12,23,1287248.5799999998,-0.8894086331017672,2018-04,2018
2018-04-05,1277294.08,1004702.72,24,1287248.5799999998,-0.7733160599019475,2018-04,2018
2018-04-06,1277743.34,1015537.78,23,1287248.5799999998,-0.7384152639733158,2018-04,2018
2018-04-09,1278139.7000000002,1034614.1400000001,21,1287248.5799999998,-0.7076240084102214,2018-04,2018
2018-04-10,1280719.82,1034614.1400000001,21,1287248.5799999998,-0.5071871976739549,2018-04,2018
2018-04-11,1284008.9400000002,1034389.6000000002,21,1287248.5799999998,-0.25167167012914204,2018-04,2018
2018-04-12,1287596.9900000002,1034389.6000000002,21,1287596.9900000002,0.0,2018-04,2018
2018-04-13,1290702.3100000003,1034389.6000000002,21,1290702.3100000003,0.0,2018-04,2018
2018-04-16,1294500.0900000003,1034389.6000000002,21,1294500.0900000003,0.0,2018-04,2018
2018-04-17,1297694.3300000003,1034389.6000000002,21,1297694.3300000003,0.0,2018-04,2018
2018-04-18,1299315.7800000003,1034389.6000000002,21,1299315.7800000003,0.0,2018-04,2018
2018-04-19,1300909.9900000002,1048632.4000000001,20,1300909.9900000002,0.0,2018-04,2018
2018-04-20,1300652.0400000005,1080963.5600000005,18,1300909.9900000002,-0.01982842794525089,2018-04,2018
2018-04-23,1300541.6600000006,1080963.5600000005,18,1300909.9900000002,-0.028313257860338885,2018-04,2018
2018-04-24,1299696.0000000005,1082889.1600000004,18,1300909.9900000002,-0.09331852390492887,2018-04,2018
2018-04-25,1301170.3800000004,1082889.1600000004,18,1301170.3800000004,0.0,2018-04,2018
2018-04-26,1302533.1400000004,1082889.1600000004,18,1302533.1400000004,0.0,2018-04,2018
2018-04-27,1303067.0500000003,1072920.1600000004,19,1303067.0500000003,0.0,2018-04,2018
2018-04-30,1304072.9800000004,1081707.1600000004,18,1304072.9800000004,0.0,2018-04,2018
2018-05-01,1305559.7100000002,1096321.5400000003,17,1305559.7100000002,0.0,2018-05,2018
2018-05-02,1307280.8200000003,1096321.5400000003,17,1307280.8200000003,0.0,2018-05,2018
2018-05-03,1308200.3800000001,1056436.7100000002,21,1308200.3800000001,0.0,2018-05,2018
2018-05-04,1310918.8200000003,1046436.9900000002,22,1310918.8200000003,0.0,2018-05,2018
2018-05-07,1314741.0000000002,1036526.2500000002,23,1314741.0000000002,0.0,2018-05,2018
2018-05-08,1318515.9600000002,1036526.2500000002,23,1318515.9600000002,0.0,2018-05,2018
2018-05-09,1322976.9000000001,1016539.2500000002,25,1322976.9000000001,0.0,2018-05,2018
2018-05-10,1326917.4000000004,986545.1100000003,28,1326917.4000000004,0.0,2018-05,2018
2018-05-11,1333460.6400000004,979308.8900000002,29,1333460.6400000004,0.0,2018-05,2018
2018-05-14,1341620.7600000002,969313.7300000002,30,1341620.7600000002,0.0,2018-05,2018
2018-05-15,1350509.5800000003,949368.5100000002,32,1350509.5800000003,0.0,2018-05,2018
2018-05-16,1359833.9500000002,949368.5100000002,32,1359833.9500000002,0.0,2018-05,2018
2018-05-17,1367351.4200000002,939369.5200000003,33,1367351.4200000002,0.0,2018-05,2018
2018-05-18,1374117.7300000004,929393.4000000003,34,1374117.7300000004,0.0,2018-05,2018
2018-05-21,1379172.5000000002,962303.6000000002,32,1379172.5000000002,0.0,2018-05,2018
2018-05-22,1381877.9200000002,973862.5700000002,31,1381877.9200000002,0.0,2018-05,2018
2018-05-23,1384510.3700000003,975934.1000000002,31,1384510.3700000003,0.0,2018-05,2018
2018-05-24,1386374.6500000004,986466.1200000002,31,1386374.6500000004,0.0,2018-05,2018
2018-05-25,1388050.58,966471.3900000001,33,1388050.58,0.0,2018-05,2018
2018-05-29,1388341.2700000003,1007247.0700000002,32,1388341.2700000003,0.0,2018-05,2018
2018-05-30,1389745.3100000003,1007247.0700000002,32,1389745.3100000003,0.0,2018-05,2018
2018-05-31,1391275.6700000002,1008573.8200000002,32,1391275.6700000002,0.0,2018-05,2018
2018-06-01,1394811.6800000002,998661.0000000002,33,1394811.6800000002,0.0,2018-06,2018
2018-06-04,1396832.5300000003,988661.7600000002,34,1396832.5300000003,0.0,2018-06,2018
2018-06-05,1400699.5300000003,968671.5100000002,36,1400699.5300000003,0.0,2018-06,2018
2018-06-06,1406485.0300000003,958682.8600000002,37,1406485.0300000003,0.0,2018-06,2018
2018-06-07,1411965.85,960444.1400000001,37,1411965.85,0.0,2018-06,2018
2018-06-08,1417643.73,961144.7900000002,37,1417643.73,0.0,2018-06,2018
2018-06-11,1423156.1600000001,986427.2200000002,35,1423156.1600000001,0.0,2018-06,2018
2018-06-12,1426905.6300000001,998148.2200000002,34,1426905.6300000001,0.0,2018-06,2018
2018-06-13,1430229.4300000002,986774.2200000002,35,1430229.4300000002,0.0,2018-06,2018
2018-06-14,1432937.5100000002,1006550.7900000002,33,1432937.5100000002,0.0,2018-06,2018
2018-06-15,1434639.4000000001,976597.1600000001,36,1434639.4000000001,0.0,2018-06,2018
2018-06-18,1437116.1300000001,956621.7100000001,38,1437116.1300000001,0.0,2018-06,2018
2018-06-19,1439294.71,956621.7100000001,38,1439294.71,0.0,2018-06,2018
2018-06-20,1440968.2000000002,946622.7200000001,39,1440968.2000000002,0.0,2018-06,2018
2018-06-21,1440029.6,946622.7200000001,39,1440968.2000000002,-0.06513676013114605,2018-06,2018
2018-06-22,1439929.9100000001,916662.9000000001,42,1440968.2000000002,-0.07205502522540311,2018-06,2018
2018-06-25,1436394.99,896686.66,44,1440968.2000000002,-0.31737064010157856,2018-06,2018
2018-06-26,1436055.74,911778.79,43,1440968.2000000002,-0.340913838348424,2018-06,2018
2018-06-27,1432056.9600000002,913204.53,43,1440968.2000000002,-0.6184203093447856,2018-06,2018
2018-06-28,1429915.98,939081.2000000001,41,1440968.2000000002,-0.7669995770899181,2018-06,2018
2018-06-29,1428526.39,960070.05,39,1440968.2000000002,-0.8634340438602524,2018-06,2018
2018-07-02,1428908.2600000002,960070.05,39,1440968.2000000002,-0.8369331120561816,2018-07,2018
2018-07-03,1429269.1800000002,980489.3200000001,37,1440968.2000000002,-0.8118860638284743,2018-07,2018
2018-07-05,1430000.4200000002,980489.3200000001,37,1440968.2000000002,-0.7611396282027616,2018-07,2018
2018-07-06,1431699.63,989053.78,36,1440968.2000000002,-0.6432182195276965,2018-07,2018
2018-07-09,1434233.1500000001,989053.78,36,1440968.2000000002,-0.4673975456224534,2018-07,2018
2018-07-10,1436371.5000000002,1018973.3400000001,34,1440968.2000000002,-0.3190007940494421,2018-07,2018
2018-07-11,1438027.71,1018973.3400000001,34,1440968.2000000002,-0.20406349008952615,2018-07,2018
2018-07-12,1440257.86,1031626.6100000001,33,1440968.2000000002,-0.049296021938588494,2018-07,2018
2018-07-13,1443261.1300000001,1039920.3500000001,32,1443261.1300000001,0.0,2018-07,2018
2018-07-16,1445770.05,1039920.3500000001,32,1445770.05,0.0,2018-07,2018
2018-07-17,1449441.9600000002,1055080.4300000002,31,1449441.9600000002,0.0,2018-07,2018
2018-07-18,1451554.6,1055253.1300000001,31,1451554.6,0.0,2018-07,2018
2018-07-19,1453615.1700000002,1055253.1300000001,31,1453615.1700000002,0.0,2018-07,2018
2018-07-20,1454550.6300000001,1045268.2700000001,32,1454550.6300000001,0.0,2018-07,2018
2018-07-23,1456411.1600000001,1045268.2700000001,32,1456411.1600000001,0.0,2018-07,2018
2018-07-24,1455041.04,1040170.66,33,1456411.1600000001,-0.09407508247877693,2018-07,2018
2018-07-25,1455010.99,1040170.66,33,1456411.1600000001,-0.09613837345218902,2018-07,2018
2018-07-26,1455485.22,1030014.7699999999,34,1456411.1600000001,-0.06357682675269921,2018-07,2018
2018-07-27,1453382.0199999998,1020894.4099999999,35,1456411.1600000001,-0.20798659631256622,2018-07,2018
2018-07-30,1449845.49,1076963.46,31,1456411.1600000001,-0.45081156889790364,2018-07,2018
2018-07-31,1448421.69,1086164.7,30,1456411.1600000001,-0.5485724237378271,2018-07,2018
2018-08-01,1447918.6099999999,1085544.96,30,1456411.1600000001,-0.5831148670956544,2018-08,2018
2018-08-02,1450139.49,1086731.73,30,1456411.1600000001,-0.4306249617038198,2018-08,2018
2018-08-03,1452639.87,1095537.01,30,1456411.1600000001,-0.2589440470917592,2018-08,2018
2018-08-06,1455526.79,1131750.31,29,1456411.1600000001,-0.06072255035453805,2018-08,2018
2018-08-07,1458243.59,1133713.03,29,1458243.59,0.0,2018-08,2018
2018-08-08,1460058.54,1113718.75,31,1460058.54,0.0,2018-08,2018
2018-08-09,1463369.7199999997,1103721.4,32,1463369.7199999997,0.0,2018-08,2018
2018-08-10,1466639.43,1102165.96,32,1466639.43,0.0,2018-08,2018
2018-08-13,1469416.77,1102165.96,32,1469416.77,0.0,2018-08,2018
2018-08-14,1472978.2300000002,1104798.4300000002,32,1472978.2300000002,0.0,2018-08,2018
2018-08-15,1473833.9600000002,1104798.4300000002,32,1473833.9600000002,0.0,2018-08,2018
2018-08-16,1474138.1400000004,1094808.0400000003,33,1474138.1400000004,0.0,2018-08,2018
2018-08-17,1473645.8800000004,1094808.0400000003,33,1474138.1400000004,-0.03339307128977812,2018-08,2018
2018-08-20,1473840.9000000004,1105373.1400000004,32,1474138.1400000004,-0.020163646264521086,2018-08,2018
2018-08-21,1474596.6800000004,1117721.0600000003,31,1474596.6800000004,0.0,2018-08,2018
2018-08-22,1476675.6600000001,1107738.2200000002,32,1476675.6600000001,0.0,2018-08,2018
2018-08-23,1478240.9800000004,1097741.3400000003,33,1478240.9800000004,0.0,2018-08,2018
2018-08-24,1480763.1800000004,1097741.3400000003,33,1480763.1800000004,0.0,2018-08,2018
2018-08-27,1483669.2600000002,1110039.3600000003,32,1483669.2600000002,0.0,2018-08,2018
2018-08-28,1485454.0400000005,1109429.0000000005,32,1485454.0400000005,0.0,2018-08,2018
2018-08-29,1488030.6500000004,1089432.5200000005,34,1488030.6500000004,0.0,2018-08,2018
2018-08-30,1491563.7600000005,1100475.1600000004,33,1491563.7600000005,0.0,2018-08,2018
2018-08-31,1494906.7100000004,1094724.9700000004,34,1494906.7100000004,0.0,2018-08,2018
2018-09-04,1498579.8600000006,1115235.4300000004,32,1498579.8600000006,0.0,2018-09,2018
2018-09-05,1499996.8400000003,1105236.4300000004,33,1499996.8400000003,0.0,2018-09,2018
2018-09-06,1501617.3700000003,1107566.3600000003,33,1501617.3700000003,0.0,2018-09,2018
2018-09-07,1502213.2000000002,1101458.2200000002,34,1502213.2000000002,0.0,2018-09,2018
2018-09-10,1504040.5900000003,1101458.2200000002,34,1504040.5900000003,0.0,2018-09,2018
2018-09-11,1504474.9100000001,1135092.37,31,1504474.9100000001,0.0,2018-09,2018
2018-09-12,1505534.33,1146354.25,30,1505534.33,0.0,2018-09,2018
2018-09-13,1506798.86,1146354.25,30,1506798.86,0.0,2018-09,2018
2018-09-14,1507622.3199999998,1155750.25,29,1507622.3199999998,0.0,2018-09,2018
2018-09-17,1506984.19,1170824.66,28,1507622.3199999998,-0.04232691381219988,2018-09,2018
2018-09-18,1506308.98,1191864.94,27,1507622.3199999998,-0.08711332955059004,2018-09,2018
2018-09-19,1505524.7799999998,1203080.38,26,1507622.3199999998,-0.13912900944581647,2018-09,2018
2018-09-20,1505576.69,1208250.68,26,1507622.3199999998,-0.13568583940836645,2018-09,2018
2018-09-21,1506585.81,1208250.68,26,1507622.3199999998,-0.06875130370846305,2018-09,2018
2018-09-24,1506443.88,1198250.69,27,1507622.3199999998,-0.07816546520748939,2018-09,2018
2018-09-25,1506384.3800000001,1188325.73,28,1507622.3199999998,-0.08211207698223195,2018-09,2018
2018-09-26,1505538.32,1210814.59,26,1507622.3199999998,-0.13823090653100487,2018-09,2018
2018-09-27,1505989.88,1210814.59,26,1507622.3199999998,-0.10827910799303797,2018-09,2018
2018-09-28,1507216.6400000001,1200824.4300000002,27,1507622.3199999998,-0.02690859604676734,2018-09,2018
2018-10-01,1507137.0600000003,1211394.0500000003,26,1507622.3199999998,-0.03218710638348361,2018-10,2018
2018-10-02,1506158.0800000003,1222471.4900000002,25,1507622.3199999998,-0.09712246764823203,2018-10,2018
2018-10-03,1506786.2600000002,1222471.4900000002,25,1507622.3199999998,-0.05545553345214406,2018-10,2018
2018-10-04,1505774.6,1222471.4900000002,25,1507622.3199999998,-0.1225585463605858,2018-10,2018
2018-10-05,1502369.2100000002,1242490.5500000003,23,1507622.3199999998,-0.34843673579996065,2018-10,2018
2018-10-08,1499171.6500000004,1251470.9000000004,22,1507622.3199999998,-0.5605296424637346,2018-10,2018
2018-10-09,1495762.1200000006,1280086.2500000005,20,1507622.3199999998,-0.7866824364870942,2018-10,2018
2018-10-10,1492570.2700000005,1306660.4900000005,18,1507622.3199999998,-0.9983966010797287,2018-10,2018
2018-10-11,1489521.9500000007,1326075.9200000006,16,1507622.3199999998,-1.2005904767978748,2018-10,2018
2018-10-12,1488071.8400000005,1325421.2100000007,16,1507622.3199999998,-1.2967757070616523,2018-10,2018
2018-10-15,1487528.0200000007,1335997.6500000006,15,1507622.3199999998,-1.3328470753868327,2018-10,2018
2018-10-16,1487676.8000000005,1354974.2900000005,13,1507622.3199999998,-1.3229785560616614,2018-10,2018
2018-10-17,1487982.5000000005,1354974.2900000005,13,1507622.3199999998,-1.3027015943886642,2018-10,2018
2018-10-18,1487998.3100000005,1354974.2900000005,13,1507622.3199999998,-1.301652923259939,2018-10,2018
2018-10-19,1487786.5000000005,1364467.3100000005,12,1507622.3199999998,-1.3157021978819847,2018-10,2018
2018-10-22,1487594.5100000005,1373434.9900000005,11,1507622.3199999998,-1.3284368196405687,2018-10,2018
2018-10-23,1487530.7700000005,1383797.5900000005,10,1507622.3199999998,-1.3326646689602837,2018-10,2018
2018-10-24,1487316.6300000006,1392725.4100000006,9,1507622.3199999998,-1.3468684915728262,2018-10,2018
2018-10-25,1487043.8400000005,1392725.4100000006,9,1507622.3199999998,-1.3649625457919252,2018-10,2018
2018-10-26,1486627.8300000005,1392725.4100000006,9,1507622.3199999998,-1.3925563267064986,2018-10,2018
2018-10-29,1486061.4900000007,1392725.4100000006,9,1507622.3199999998,-1.4301214378412193,2018-10,2018
2018-10-30,1485404.5800000005,1392725.4100000006,9,1507622.3199999998,-1.4736940217228474,2018-10,2018
2018-10-31,1484553.6200000006,1392725.4100000006,9,1507622.3199999998,-1.530137866358947,2018-10,2018
2018-11-01,1484281.0900000005,1392725.4100000006,9,1507622.3199999998,-1.5482146748795338,2018-11,2018
2018-11-02,1483746.6500000006,1392725.4100000006,9,1507622.3199999998,-1.5836638714661129,2018-11,2018
2018-11-05,1483801.4200000006,1392725.4100000006,9,1507622.3199999998,-1.5800309987450447,2018-11,2018
2018-11-06,1484681.5700000005,1392725.4100000006,9,1507622.3199999998,-1.5216509928029789,2018-11,2018
2018-11-07,1485556.8900000006,1372752.7500000005,11,1507622.3199999998,-1.4635913588755596,2018-11,2018
2018-11-08,1486632.2400000005,1362756.2700000005,12,1507622.3199999998,-1.3922638131279044,2018-11,2018
2018-11-09,1488052.7500000005,1362756.2700000005,12,1507622.3199999998,-1.2980419393100633,2018-11,2018
2018-11-12,1488892.1000000003,1352757.1500000004,13,1507622.3199999998,-1.2423681814421206,2018-11,2018
2018-11-13,1489785.1500000004,1342758.5900000003,14,1507622.3199999998,-1.1831325235354344,2018-11,2018
2018-11-14,1490349.7900000003,1342758.5900000003,14,1507622.3199999998,-1.1456801727371326,2018-11,2018
2018-11-15,1490911.8500000003,1342758.5900000003,14,1507622.3199999998,-1.1083989523317423,2018-11,2018
2018-11-16,1490526.0200000003,1332758.8300000003,15,1507622.3199999998,-1.1339909056267874,2018-11,2018
2018-11-19,1489595.0000000002,1332758.8300000003,15,1507622.3199999998,-1.1957450988122544,2018-11,2018
2018-11-20,1487258.3900000001,1351302.7800000003,13,1507622.3199999998,-1.3507315280394432,2018-11,2018
2018-11-21,1486624.58,1362458.9100000001,12,1507622.3199999998,-1.392771897937924,2018-11,2018
2018-11-23,1485669.1800000002,1362458.9100000001,12,1507622.3199999998,-1.4561432070068892,2018-11,2018
2018-11-26,1484435.2300000002,1362458.9100000001,12,1507622.3199999998,-1.5379906288465948,2018-11,2018
2018-11-27,1483259.19,1381983.75,10,1507622.3199999998,-1.615996902990922,2018-11,2018
2018-11-28,1482989.76,1381983.75,10,1507622.3199999998,-1.6338680897215574,2018-11,2018
2018-11-29,1483046.33,1381983.75,10,1507622.3199999998,-1.6301158237030984,2018-11,2018
2018-11-30,1482688.47,1410320.18,7,1507622.3199999998,-1.6538525378159605,2018-11,2018
2018-12-03,1483312.63,1420937.88,6,1507622.3199999998,-1.6124522486507062,2018-12,2018
2018-12-04,1483170.15,1420937.88,6,1507622.3199999998,-1.621902891435033,2018-12,2018
2018-12-06,1482595.3699999999,1420937.88,6,1507622.3199999998,-1.660027824475294,2018-12,2018
2018-12-07,1482137.39,1420937.88,6,1507622.3199999998,-1.6904054591072872,2018-12,2018
2018-12-10,1482034.53,1429409.2,5,1507622.3199999998,-1.6972281227568855,2018-12,2018
2018-12-11,1481723.88,1429409.2,5,1507622.3199999998,-1.7178334159977116,2018-12,2018
2018-12-12,1481593.96,1438111.92,4,1507622.3199999998,-1.7264509588847077,2018-12,2018
2018-12-13,1482019.5799999998,1438111.92,4,1507622.3199999998,-1.6982197504213121,2018-12,2018
2018-12-14,1482110.0999999999,1438111.92,4,1507622.3199999998,-1.692215594154906,2018-12,2018
2018-12-17,1482141.01,1438111.92,4,1507622.3199999998,-1.6901653459203116,2018-12,2018
2018-12-18,1482125.79,1438111.92,4,1507622.3199999998,-1.6911748825793316,2018-12,2018
